id,sentence,difficulty,difficulty_encoded,sentence_length,word_count,average_word_length,pos_tags,unique_word_count,type_token_ratio,clause_count,long_word_count,sentence_length_words,long_sentence
3186,"Faits divers, faits divers, alors qu'on est au printemps, faits divers alors qu'on est au printemps",C1,4,99,16,5.25,"Counter({'NOUN': 5, 'ADJ': 3, 'PUNCT': 3, 'ADV': 2, 'SCONJ': 2, 'PRON': 2, 'AUX': 2, 'ADP': 2})",10,0.625,3,2,16,1
3187,La jeunesse moderne est construite comme une double épreuve.,B2,3,60,9,5.777777777777778,"Counter({'NOUN': 3, 'DET': 2, 'ADJ': 1, 'AUX': 1, 'VERB': 1, 'ADP': 1, 'PUNCT': 1})",9,1.0,0,3,9,0
3188,"Dans la phase de contrôle, un logiciel original de suivi de prescription étudie la pharmacoéconomie des antidépresseurs, la pharmacoépidémiologie des anxiolytiques et des somnifères et la relation entre consommation d'antibiotiques et résistance nosocomiale.",C2,5,258,33,6.848484848484849,"Counter({'NOUN': 13, 'ADP': 9, 'DET': 5, 'PUNCT': 3, 'CCONJ': 3, 'ADJ': 2, 'VERB': 1, 'PROPN': 1})",24,0.7272727272727273,2,14,33,1
3189,La chaîne cryptée a lancé un buzz autour du cassoulet comme William Saurin et ses concurrents en auraient sûrement rêvé.,C1,4,120,20,5.05,"Counter({'NOUN': 5, 'DET': 3, 'VERB': 2, 'AUX': 2, 'ADV': 2, 'ADP': 2, 'PROPN': 2, 'CCONJ': 1, 'PRON': 1, 'PUNCT': 1})",20,1.0,0,4,20,1
3190,Comment ça va ?,A1,0,15,4,3.0,"Counter({'ADV': 1, 'PRON': 1, 'VERB': 1, 'PUNCT': 1})",4,1.0,0,0,4,0
3191,Les mères de mes amis d'école se sont rejoins devant la grille pour les attendre.,B1,2,81,15,4.466666666666667,"Counter({'NOUN': 4, 'ADP': 4, 'DET': 3, 'PRON': 2, 'VERB': 2, 'AUX': 1, 'PUNCT': 1})",15,1.0,0,1,15,0
3192,C'est clair.,A1,0,12,2,5.5,"Counter({'PRON': 1, 'AUX': 1, 'ADJ': 1, 'PUNCT': 1})",2,1.0,0,0,2,0
3193,Le prince ne se lasse pas d'écouter les récits de son ami.,B1,2,58,12,3.9166666666666665,"Counter({'DET': 3, 'ADV': 2, 'VERB': 2, 'ADP': 2, 'NOUN': 2, 'PROPN': 1, 'PRON': 1, 'PUNCT': 1})",12,1.0,0,1,12,0
3194,La religion est la grande consolatrice des virginités,C2,5,53,8,5.75,"Counter({'NOUN': 3, 'DET': 2, 'AUX': 1, 'ADJ': 1, 'ADP': 1})",8,1.0,0,3,8,0
3195,"Sans compter que, c'est désormais prouvé, contrairement à ce qu'on peut penser, manger salé donne moins soif !",B2,3,110,18,5.166666666666667,"Counter({'VERB': 6, 'PUNCT': 4, 'PRON': 4, 'ADV': 4, 'ADP': 2, 'SCONJ': 1, 'AUX': 1, 'NOUN': 1})",18,1.0,3,2,18,1
3196,"Ca va, merci. Et toi ?",A1,0,22,6,2.8333333333333335,"Counter({'PUNCT': 3, 'PROPN': 1, 'VERB': 1, 'NOUN': 1, 'CCONJ': 1, 'PRON': 1})",6,1.0,1,0,6,0
3197,Bonjour à tous et bienvenue à la formation.,A1,0,43,8,4.5,"Counter({'ADP': 3, 'ADJ': 1, 'CCONJ': 1, 'VERB': 1, 'DET': 1, 'NOUN': 1, 'PUNCT': 1})",7,0.875,0,2,8,0
3198,"D'autres ont été arrachées, non sans peine, de carènes de vaisseaux qu'elles avaient percées d'outre en outre, comme un foret perce un tonneau.",C2,5,143,23,5.260869565217392,"Counter({'ADP': 7, 'NOUN': 6, 'PUNCT': 4, 'DET': 3, 'AUX': 3, 'ADJ': 2, 'ADV': 2, 'PRON': 2, 'VERB': 1})",21,0.9130434782608695,3,5,23,1
3199,Tout le bel air !,B1,2,17,5,2.6,"Counter({'NOUN': 2, 'ADJ': 1, 'DET': 1, 'PUNCT': 1})",5,1.0,0,0,5,0
3200,Les entreprises se bousculent pour être cotées sur la plus ancienne place boursière au monde.,B2,3,93,15,5.266666666666667,"Counter({'NOUN': 3, 'ADP': 3, 'DET': 2, 'VERB': 2, 'ADJ': 2, 'PRON': 1, 'AUX': 1, 'ADV': 1, 'PUNCT': 1})",15,1.0,0,4,15,0
3201,"Tout cela met l'enfant bretonnant en situation d'avoir, au travers d'une langue assez exotique, un très large éventail de moyens d'expression qui viennent s'ajouter à ceux que le français lui propose",C2,5,199,31,5.451612903225806,"Counter({'NOUN': 7, 'ADP': 7, 'PRON': 6, 'ADJ': 5, 'VERB': 5, 'DET': 4, 'PUNCT': 2, 'ADV': 2})",31,1.0,2,10,31,1
3202,"D'abord, les produits fabriqués en France sont en moyenne 30 pour cent plus chers que les autres",B2,3,96,17,4.705882352941177,"Counter({'ADP': 4, 'NOUN': 3, 'DET': 2, 'ADJ': 2, 'PUNCT': 1, 'VERB': 1, 'PROPN': 1, 'AUX': 1, 'NUM': 1, 'PRON': 1, 'ADV': 1, 'SCONJ': 1})",15,0.8823529411764706,1,3,17,1
3203,Où étais-tu hier soir aux alentours de dix heure ?,A2,1,50,10,4.1,"Counter({'ADV': 4, 'NOUN': 4, 'ADP': 2, 'NUM': 1, 'PUNCT': 1})",10,1.0,0,2,10,0
3204,l'école doit nous préparer à affronter ce monde.,A2,1,48,8,5.125,"Counter({'VERB': 3, 'DET': 2, 'NOUN': 2, 'PRON': 1, 'ADP': 1, 'PUNCT': 1})",8,1.0,0,2,8,0
3205,"Si le sang prélevé révèle une anomalie, nous effectuons tout d'abord des analyses de confirmation.",C1,4,98,15,5.6,"Counter({'NOUN': 4, 'DET': 3, 'VERB': 2, 'PUNCT': 2, 'ADV': 2, 'ADP': 2, 'SCONJ': 1, 'ADJ': 1, 'PRON': 1})",15,1.0,1,4,15,0
3206,Je ne sais pas ; pas beaucoup peut-être ; pas assez en tout cas.,A2,1,64,14,3.642857142857143,"Counter({'ADV': 7, 'PUNCT': 3, 'PRON': 1, 'VERB': 1, 'ADP': 1, 'DET': 1, 'NOUN': 1})",11,0.7857142857142857,2,2,14,0
3207,Domi était très contente de découvrir ce monde magnifique.,A1,0,58,9,5.555555555555555,"Counter({'ADJ': 2, 'PROPN': 1, 'AUX': 1, 'ADV': 1, 'ADP': 1, 'VERB': 1, 'DET': 1, 'NOUN': 1, 'PUNCT': 1})",9,1.0,0,3,9,0
3208,"Cependant, vouloir vivre en achetant uniquement français n'est ni possible ni compatible avec des convictions écologiques ou patriotiques car acheter français n'implique pas forcément que le produit acheté soit pour autant fabriqué en France",B2,3,241,34,6.117647058823529,"Counter({'VERB': 7, 'ADV': 6, 'ADJ': 5, 'CCONJ': 5, 'ADP': 4, 'NOUN': 4, 'DET': 2, 'PUNCT': 1, 'AUX': 1, 'SCONJ': 1, 'PROPN': 1})",31,0.9117647058823529,1,13,34,1
3209,Nous avons reçu plusieurs plaintes à ce sujet.,B1,2,46,8,4.875,"Counter({'DET': 2, 'NOUN': 2, 'PRON': 1, 'AUX': 1, 'VERB': 1, 'ADP': 1, 'PUNCT': 1})",8,1.0,0,2,8,0
3210,"C'est donc grâce à la générosité du grand public que, chaque année, près de 200 chiens trouvent un maître à guider.",B1,2,115,21,4.523809523809524,"Counter({'NOUN': 6, 'ADP': 4, 'DET': 3, 'PUNCT': 3, 'ADV': 2, 'VERB': 2, 'PRON': 1, 'AUX': 1, 'ADJ': 1, 'SCONJ': 1, 'NUM': 1})",20,0.9523809523809523,2,2,21,1
3211,La mère de Thom est fatiguée par la longue marche.,A2,1,50,10,4.1,"Counter({'NOUN': 3, 'DET': 2, 'ADP': 2, 'AUX': 1, 'VERB': 1, 'ADJ': 1, 'PUNCT': 1})",10,1.0,0,1,10,0
3212,"Mais le comte avait la conscience de sa bravoure, son âme était généreuse, il s'emportait facilement, et alors se permettait d'étranges propos.",C1,4,143,22,5.545454545454546,"Counter({'NOUN': 6, 'DET': 4, 'PUNCT': 4, 'VERB': 3, 'PRON': 3, 'CCONJ': 2, 'ADP': 2, 'ADV': 2, 'AUX': 1, 'ADJ': 1})",22,1.0,3,7,22,1
3213,Ce n'est pas important.,A1,0,23,4,5.0,"Counter({'ADV': 2, 'PRON': 1, 'AUX': 1, 'ADJ': 1, 'PUNCT': 1})",4,1.0,0,1,4,0
3214,"Parfois, ma grand-mère Marie l'invite à la maison pour le déjeuner.",A2,1,67,11,5.181818181818182,"Counter({'NOUN': 5, 'DET': 4, 'PUNCT': 2, 'ADP': 2, 'ADV': 1})",11,1.0,1,4,11,0
3215,C'est une fête très joyeuse où tout le monde met des vêtements pleins de couleurs.,A2,1,82,15,4.533333333333333,"Counter({'NOUN': 4, 'DET': 3, 'ADJ': 3, 'PRON': 2, 'AUX': 1, 'ADV': 1, 'VERB': 1, 'ADP': 1, 'PUNCT': 1})",15,1.0,0,2,15,0
3216,"La vertu : la vertu est le mérite, la moralité ou la sagesse d'une personne.",B1,2,76,15,4.133333333333334,"Counter({'DET': 6, 'NOUN': 6, 'PUNCT': 3, 'AUX': 1, 'CCONJ': 1, 'ADP': 1})",12,0.8,2,2,15,0
3217,"Ainsi, en cinquante ans, ""la quantité d'aliments disponible pour chaque habitant de la Terre est passée, en moyenne, de 2 320 à 2 800 kilocalories par jour"", expliquait, en 2002, Bertrand Hervieu, président de l'INRA, devant l'Académie des sciences morales et politiques.",C1,4,271,42,5.476190476190476,"Counter({'PUNCT': 12, 'ADP': 12, 'NOUN': 11, 'DET': 9, 'ADJ': 3, 'PROPN': 3, 'NUM': 2, 'VERB': 2, 'ADV': 1, 'AUX': 1, 'CCONJ': 1})",37,0.8809523809523809,9,14,42,1
3218,"Ainsi, une grande partie des espèces végétales ou animales en péril ne sont connues à l'heure actuelle que par certains peuples, dont les langues s'éteignent.",C1,4,158,25,5.36,"Counter({'NOUN': 7, 'DET': 4, 'ADJ': 4, 'ADP': 4, 'PUNCT': 3, 'ADV': 2, 'PRON': 2, 'CCONJ': 1, 'AUX': 1, 'SCONJ': 1, 'VERB': 1})",25,1.0,2,6,25,1
3219,"Le pauvre berger obéit , et tout à coup il se trouva assis sur le dos du dragon, qui volait rapidement par-dessus les montagnes et les mers.",B1,2,140,27,4.222222222222222,"Counter({'NOUN': 8, 'DET': 4, 'VERB': 4, 'ADP': 4, 'PUNCT': 3, 'PRON': 3, 'CCONJ': 2, 'ADV': 2, 'ADJ': 1})",25,0.9259259259259259,2,3,27,1
3220,"Tu as voulu me voir, tu es arrivée tôt.",A2,1,39,9,3.4444444444444446,"Counter({'PRON': 3, 'VERB': 3, 'PUNCT': 2, 'AUX': 1, 'NOUN': 1, 'ADV': 1})",9,1.0,1,0,9,0
3221,"Les Helvètes, premiers consommateurs de chocolat au monde, ont eu semble-t-il l'appétit coupé par le virus en 2020.",B2,3,115,18,5.444444444444445,"Counter({'NOUN': 6, 'ADP': 4, 'DET': 3, 'PUNCT': 3, 'VERB': 3, 'PRON': 2, 'ADJ': 1, 'AUX': 1, 'NUM': 1})",18,1.0,2,6,18,1
3222,Les Inuits pourraient porter plainte contre les Etats-Unis.,B2,3,59,8,6.5,"Counter({'NOUN': 3, 'DET': 2, 'VERB': 2, 'ADP': 1, 'PUNCT': 1})",8,1.0,0,2,8,0
3223,"Coiffés de chapeaux en carton, habillés en vieilles robes de soie ou de vieux pantalons en velours, ils se faisaient leur carnaval.",B2,3,131,22,5.0,"Counter({'NOUN': 8, 'ADP': 6, 'PUNCT': 3, 'VERB': 2, 'ADJ': 2, 'PRON': 2, 'CCONJ': 1, 'DET': 1})",18,0.8181818181818182,2,7,22,1
3224,"Ils sont en général bien portants, soucieux de leur apparence, avides de loisirs, de voyages et de sport.",B2,3,105,18,4.888888888888889,"Counter({'NOUN': 7, 'ADP': 5, 'PUNCT': 4, 'PRON': 1, 'AUX': 1, 'ADV': 1, 'ADJ': 1, 'DET': 1, 'CCONJ': 1})",15,0.8333333333333334,3,4,18,1
3225,"Puis, plus grand, je découvrais les métiers de policier et d'avocat dans un film",A2,1,82,14,4.928571428571429,"Counter({'NOUN': 4, 'ADP': 3, 'CCONJ': 2, 'PUNCT': 2, 'DET': 2, 'ADV': 1, 'ADJ': 1, 'PRON': 1, 'VERB': 1})",14,1.0,2,4,14,0
3226,"Cette anecdote est cependant à prendre avec précaution car, selon Paul Barolsky, de nombreux récits des Vies constituent de pures inventions poétiques.",C2,5,151,22,5.909090909090909,"Counter({'NOUN': 5, 'ADP': 5, 'PUNCT': 3, 'ADJ': 3, 'DET': 2, 'VERB': 2, 'PROPN': 2, 'AUX': 1, 'ADV': 1, 'CCONJ': 1})",21,0.9545454545454546,2,8,22,1
3227,"Elle aimait beaucoup le Congo, mais elle a dû renter en France au bout d'un an.",A2,1,79,16,4.0,"Counter({'VERB': 3, 'ADP': 3, 'PRON': 2, 'DET': 2, 'PROPN': 2, 'PUNCT': 2, 'NOUN': 2, 'ADV': 1, 'CCONJ': 1, 'AUX': 1})",16,1.0,1,1,16,1
3228,"Dans un lieu public, 79% des sondés considèrent même qu'un excès de bruit peut entraîner de la tension, de l'agressivité voire de la violence.",B1,2,142,24,4.958333333333333,"Counter({'NOUN': 8, 'ADP': 6, 'DET': 5, 'PUNCT': 3, 'VERB': 3, 'ADJ': 2, 'NUM': 1, 'ADV': 1, 'SCONJ': 1})",20,0.8333333333333334,2,5,24,1
3229,"De même, on peut travailler des concepts issus de la science informatique à partir de situations de la vie quotidienne ou d'activités ludiques, pas besoin d'aller chercher midi à quatorze heures.",C2,5,195,31,5.32258064516129,"Counter({'ADP': 8, 'VERB': 7, 'NOUN': 7, 'PUNCT': 3, 'DET': 3, 'ADJ': 3, 'ADV': 2, 'PRON': 1, 'CCONJ': 1, 'NUM': 1})",27,0.8709677419354839,2,9,31,1
3230,Tu as des nouvelles de Paul,A1,0,27,6,3.6666666666666665,"Counter({'ADJ': 2, 'ADP': 2, 'NOUN': 1, 'PROPN': 1})",6,1.0,0,1,6,0
3231,Pourquoi le berger ne tient-il pas sa promesse ?,A2,1,48,9,4.444444444444445,"Counter({'ADV': 3, 'PRON': 2, 'NOUN': 2, 'VERB': 1, 'DET': 1, 'PUNCT': 1})",9,1.0,0,3,9,0
3232,"Les coûts totaux des transports prennent donc en considération, outre les coûts liés aux dépenses financières, les coûts immatériels qui ne résultent d'aucun paiement comme par exemple la souffrance ressentie par les victimes d'accidents.",C1,4,238,34,6.029411764705882,"Counter({'NOUN': 11, 'ADP': 9, 'DET': 6, 'VERB': 4, 'ADJ': 3, 'PUNCT': 3, 'ADV': 2, 'PRON': 1})",29,0.8529411764705882,2,12,34,1
3233,"D'autres fonctionnent comme des marqueurs identitaires, c'est-à-dire des indices linguistiques de l'appartenance de groupe (famille, groupes d'amis, voisinage, à composante plus ou moins mélangée) tandis que d'autres relèvent des processus d'acquisition de certaines structures ou formes propres à la référence scolaire du français, qui peut rester encore étrangère à certains jeunes (exclus du système scolaire ou nouveaux arrivants).",C2,5,435,58,6.517241379310345,"Counter({'NOUN': 19, 'ADP': 11, 'ADJ': 10, 'PUNCT': 10, 'DET': 9, 'ADV': 9, 'VERB': 5, 'CCONJ': 3, 'SCONJ': 1, 'PRON': 1})",48,0.8275862068965517,5,25,58,1
3234,"Le jour de l'An correspond au 1 janvier ; on le fête avec ses amis ou sa famille, et on souhaite ""bonne année !"" à ses proches.",A2,1,127,27,3.740740740740741,"Counter({'NOUN': 8, 'PUNCT': 6, 'DET': 5, 'ADP': 4, 'PRON': 3, 'VERB': 2, 'CCONJ': 2, 'NUM': 1, 'ADJ': 1})",25,0.9259259259259259,2,4,27,1
3235,C'est très simple !,A1,0,19,4,4.0,"Counter({'PRON': 1, 'AUX': 1, 'ADV': 1, 'ADJ': 1, 'PUNCT': 1})",4,1.0,0,0,4,0
3236,Puis je vais passer à la poste pour envoyer un colis à ma grand-mère,A2,1,68,14,3.9285714285714284,"Counter({'VERB': 3, 'ADP': 3, 'DET': 3, 'NOUN': 3, 'CCONJ': 1, 'PRON': 1})",13,0.9285714285714286,0,1,14,0
3237,"Il n'y a pas de formation idéale, mais il faut au minimum avoir un diplôme Bac + 2.",A2,1,83,18,3.6666666666666665,"Counter({'PRON': 3, 'VERB': 3, 'NOUN': 3, 'ADV': 2, 'DET': 2, 'PUNCT': 2, 'ADP': 2, 'ADJ': 1, 'CCONJ': 1, 'PROPN': 1, 'NUM': 1})",18,1.0,1,1,18,1
3238,Faire en sorte que l'ineffable nous devienne familier tout en gardant ses racines fabuleuses.,C2,5,93,14,5.714285714285714,"Counter({'VERB': 3, 'ADJ': 3, 'ADP': 2, 'NOUN': 2, 'DET': 2, 'SCONJ': 1, 'PRON': 1, 'ADV': 1, 'PUNCT': 1})",13,0.9285714285714286,0,4,14,0
3239,"Je suis malade, je reste dans mon lit aujourd'hui.",A1,0,50,9,4.666666666666667,"Counter({'PRON': 2, 'PUNCT': 2, 'AUX': 1, 'ADJ': 1, 'VERB': 1, 'ADP': 1, 'DET': 1, 'NOUN': 1, 'ADV': 1})",9,1.0,1,1,9,0
3240,"Et quoi de mieux que de se promener dans cette région qui est presque conçue pour ça sur le plan historique, c'est-à-dire que tous les 15 kilomètres, vous avez un point d'intérêt, un grand château, un paysage.",B1,2,209,37,4.675675675675675,"Counter({'ADV': 7, 'NOUN': 7, 'ADP': 6, 'DET': 6, 'PRON': 5, 'PUNCT': 5, 'VERB': 4, 'ADJ': 3, 'SCONJ': 2, 'CCONJ': 1, 'AUX': 1, 'NUM': 1})",33,0.8918918918918919,4,7,37,1
3241,"Tout d'abord, d'où vient ce fameux accent québécois",C1,4,51,8,5.5,"Counter({'ADV': 3, 'ADP': 2, 'ADJ': 2, 'PUNCT': 1, 'PRON': 1, 'VERB': 1, 'DET': 1})",8,1.0,1,2,8,0
3242,"Les tenants de la décroissance enjoignent pour leur part à consommer moins, à travailler moins et à réformer en profondeur les modes de vie et notamment notre consommation.",C2,5,172,28,5.178571428571429,"Counter({'NOUN': 7, 'ADP': 7, 'DET': 5, 'VERB': 4, 'ADV': 3, 'PUNCT': 2, 'CCONJ': 2})",24,0.8571428571428571,1,8,28,1
3243,"Les médias, les entreprises, les municipalités, les écologistes invitent de plus en plus les citoyens à utiliser leurs vélos pour circuler dans les grandes villes.",B2,3,163,25,5.56,"Counter({'DET': 7, 'NOUN': 6, 'ADP': 5, 'PUNCT': 4, 'VERB': 3, 'ADJ': 2, 'ADV': 2})",20,0.8,3,7,25,1
3244,"Les sentiments de l'homme sont confus et mélangés ; ils se composent d'une multitude d'impressions variées qui échappent à l'observation ; et la parole, toujours trop grossière et trop générale, peut bien servir à les déguiser, mais ne sert jamais à les définir.",B2,3,262,43,5.116279069767442,"Counter({'NOUN': 7, 'VERB': 7, 'ADP': 6, 'PUNCT': 6, 'ADV': 6, 'DET': 5, 'PRON': 5, 'ADJ': 4, 'CCONJ': 4, 'AUX': 1})",36,0.8372093023255814,5,12,43,1
3245,"Ovoïde et renflée de baleines, elle commençait par trois boudins circulaires ; puis s'alternaient, séparés par une bande rouge, des losanges de velours et de poils de lapin ; venait ensuite une façon de sac qui se terminait par un polygone cartonné, couvert d'une broderie en soutache compliquée, et d'où pendait, au bout d'un long cordon trop mince, un petit croisillon de fils d'or, en manière de gland.",C2,5,405,68,4.970588235294118,"Counter({'NOUN': 20, 'ADP': 17, 'PUNCT': 11, 'VERB': 8, 'DET': 7, 'PRON': 5, 'ADJ': 5, 'CCONJ': 4, 'PROPN': 2, 'ADV': 2, 'NUM': 1})",54,0.7941176470588235,10,13,68,1
3246,Elle ne manque pas de dynamisme,B1,2,31,6,4.333333333333333,"Counter({'ADV': 2, 'PRON': 1, 'VERB': 1, 'ADP': 1, 'NOUN': 1})",6,1.0,0,1,6,0
3247,Le but est de permettre aux candidats du baccalauréat d'utiliser internet pendant les épreuves.,B2,3,95,14,5.857142857142857,"Counter({'NOUN': 5, 'ADP': 5, 'DET': 2, 'VERB': 2, 'AUX': 1, 'PUNCT': 1})",14,1.0,0,6,14,0
3248,Je te souhaite également tout le meilleur pour cette nouvelle année !,B1,2,69,12,4.833333333333333,"Counter({'ADJ': 3, 'VERB': 2, 'DET': 2, 'PRON': 1, 'ADV': 1, 'ADP': 1, 'NOUN': 1, 'PUNCT': 1})",12,1.0,0,4,12,0
3249,"Les compagnonnages noués entre voyageurs se révèlent parfois pesants et Kassák finit par se fâcher avec son premier acolyte, le sculpteur Gödrös, dont la mauvaise maîtrise de l'allemand l'agace.",C2,5,194,29,5.724137931034483,"Counter({'NOUN': 8, 'DET': 6, 'VERB': 4, 'ADP': 4, 'PRON': 3, 'PUNCT': 3, 'PROPN': 2, 'ADJ': 2, 'ADV': 1, 'CCONJ': 1})",28,0.9655172413793104,2,9,29,1
3250,"La communication numérique permettrait également d'acquérir instantanément, par les likes, retweets et autres notifications, des signes de reconnaissance d'autrui contribuant à satisfaire des besoins personnels et sociaux liés à la construction d'une image de soi valorisante.",C2,5,276,36,6.694444444444445,"Counter({'NOUN': 11, 'ADP': 9, 'DET': 6, 'VERB': 5, 'ADJ': 4, 'PUNCT': 4, 'ADV': 2, 'CCONJ': 2})",32,0.8888888888888888,3,15,36,1
3251,"Ce soir, nous ne faisons pas la fête parce que nous devons nous lever tôt.",A2,1,74,15,4.0,"Counter({'PRON': 3, 'ADV': 3, 'VERB': 3, 'DET': 2, 'NOUN': 2, 'PUNCT': 2, 'SCONJ': 2})",13,0.8666666666666667,1,0,15,0
3252,"Pour moi, les médecins et les infirmières sont des héros sans costume",A2,1,72,12,5.083333333333333,"Counter({'NOUN': 4, 'DET': 3, 'ADP': 2, 'PRON': 1, 'PUNCT': 1, 'CCONJ': 1, 'AUX': 1})",11,0.9166666666666666,1,2,12,0
3253,J'ai mal à la tête.,A1,0,19,5,3.0,"Counter({'NOUN': 2, 'PRON': 1, 'AUX': 1, 'ADP': 1, 'DET': 1, 'PUNCT': 1})",5,1.0,0,0,5,0
3254,"Par ailleurs, le concept d'echelle architecturologique constitue un outil d'investigation pour questionner la representation architecturale du point de vue de la conception.",C2,5,173,22,6.909090909090909,"Counter({'NOUN': 8, 'ADP': 7, 'DET': 4, 'PUNCT': 2, 'ADJ': 2, 'VERB': 2, 'ADV': 1})",20,0.9090909090909091,1,9,22,1
3255,"La première critique consistera à remarquer que Lafcadio fait reposer son passage à l'acte sur des signes extérieurs, en l'occurrence l'apparition ou la non apparition d'un feu dans la campagne",C2,5,193,30,5.466666666666667,"Counter({'DET': 9, 'NOUN': 9, 'ADP': 6, 'VERB': 4, 'ADJ': 3, 'SCONJ': 1, 'PUNCT': 1, 'CCONJ': 1, 'ADV': 1})",28,0.9333333333333333,1,10,30,1
3256,A bientôt !,A1,0,11,3,3.0,"Counter({'AUX': 1, 'ADV': 1, 'PUNCT': 1})",3,1.0,0,0,3,0
3257,"Pour compenser les pertes d'eau par transpiration, il faut se réhydrater en continu : dans le désert, il peut être nécessaire de boire jusqu'à 10 litres d'eau par jour.",B2,3,168,29,4.827586206896552,"Counter({'ADP': 10, 'NOUN': 8, 'VERB': 5, 'PUNCT': 4, 'PRON': 3, 'DET': 2, 'AUX': 1, 'ADJ': 1, 'NUM': 1})",26,0.896551724137931,3,4,29,1
3258,Et j'ai appris tout seul sur Youtube.,A1,0,37,7,4.428571428571429,"Counter({'CCONJ': 1, 'PRON': 1, 'AUX': 1, 'VERB': 1, 'ADV': 1, 'ADJ': 1, 'ADP': 1, 'PROPN': 1, 'PUNCT': 1})",7,1.0,0,1,7,0
3259,On est dans un monde de l'immédiat,A2,1,34,7,4.0,"Counter({'ADP': 2, 'DET': 2, 'NOUN': 2, 'PRON': 1, 'AUX': 1})",7,1.0,0,1,7,0
3260,"Si j'étais plus attirante, tous les garçons tomberaient raide dingues de mon charme envoutant.",B2,3,94,14,5.785714285714286,"Counter({'NOUN': 4, 'VERB': 2, 'ADV': 2, 'PUNCT': 2, 'ADJ': 2, 'DET': 2, 'SCONJ': 1, 'PRON': 1, 'ADP': 1})",14,1.0,1,3,14,0
3261,Vincent cherche une idée de cadeau pour le départ de sa collègue de bureau,A2,1,74,14,4.357142857142857,"Counter({'NOUN': 6, 'ADP': 4, 'DET': 3, 'VERB': 1})",12,0.8571428571428571,0,1,14,0
3262,"Dès la première scène, il enthousiasma.",B2,3,39,6,5.666666666666667,"Counter({'ADJ': 2, 'PUNCT': 2, 'ADP': 1, 'DET': 1, 'NOUN': 1, 'PRON': 1})",6,1.0,1,2,6,0
3263,Cette époque fut une hécatombe pour les marques historiques de motos.,C1,4,69,11,5.363636363636363,"Counter({'NOUN': 4, 'DET': 3, 'ADP': 2, 'AUX': 1, 'ADJ': 1, 'PUNCT': 1})",11,1.0,0,2,11,0
3264,J'allais à la poste quand j'ai croisé ma cousine et son mari.,A2,1,61,12,4.166666666666667,"Counter({'DET': 3, 'NOUN': 3, 'PRON': 2, 'VERB': 2, 'ADP': 1, 'SCONJ': 1, 'AUX': 1, 'CCONJ': 1, 'PUNCT': 1})",12,1.0,0,1,12,0
3265,Je suis actuellement en vacances en Alsace,B1,2,42,7,5.142857142857143,"Counter({'ADP': 2, 'PRON': 1, 'AUX': 1, 'ADV': 1, 'NOUN': 1, 'PROPN': 1})",6,0.8571428571428571,0,2,7,0
3266,J'ai postulé le mois dernier mais ma candidature n'a pas été retenue.,B1,2,69,12,4.833333333333333,"Counter({'AUX': 3, 'VERB': 2, 'DET': 2, 'NOUN': 2, 'ADV': 2, 'PRON': 1, 'ADJ': 1, 'CCONJ': 1, 'PUNCT': 1})",12,1.0,0,2,12,0
3267,"Il y en avait un qui était un haut compartiment divisé en une centaine de petits vitraux rectangulaires où dominait le bleu, comme un grand jeu de cartes pareil à ceux qui devaient distraire le roi Charles vi ; mais soit qu'un rayon eût brillé, soit que mon regard en bougeant eût promené à travers la verrière, tour à tour éteinte et rallumée, un mouvant et précieux incendie, l'instant d'après elle avait pris l'éclat changeant d'une traîne de paon, puis elle tremblait et ondulait en une pluie flamboyante et fantastique qui dégouttait du haut de la voûte sombre et rocheuse, le long des parois humides, comme si c'était dans la nef de quelque grotte irisée de sinueuses stalactites que je suivais mes parents, qui portaient leur paroissien ; un instant après les petits vitraux en losange avaient pris la transparence profonde, l'infrangible dureté de saphirs qui eussent été juxtaposés sur quelque immense pectoral, mais derrière lesquels on sentait plus aimé que toutes ces richesses, un sourire momentané de soleil ; il était aussi reconnaissable dans le flot bleu et doux dont il baignait les pierreries que sur le pavé de la place ou la paille du marché ; et, même à nos premiers dimanches quand nous étions arrivés avant pâques, il me consolait que la terre fût encore nue et noire, en faisant épanouir, comme en un printemps historique et qui datait des successeurs de saint Louis, ce tapis éblouissant et doré de myosotis en verre.",C2,5,1443,246,4.869918699186992,"Counter({'NOUN': 51, 'ADP': 38, 'DET': 36, 'VERB': 29, 'PRON': 26, 'ADJ': 26, 'PUNCT': 22, 'CCONJ': 16, 'ADV': 8, 'AUX': 7, 'PROPN': 6, 'SCONJ': 6})",168,0.6829268292682927,21,46,246,1
